Link,Club,League,Name,Market value,Date of birth/Age,Place of birth,Citizenship,Height,Foot,Position,Player agent,Joined,Contract expires,Competition_Total_Appearances,Competition_Total_Goals,Competition_Total_Own_Goals,Competition_Total_Assists,Competition_Total_Yellow_Cards,Competition_Total_Red_Cards,Competition_Total_Substitutions_On,Competition_Total_Substitutions_Off,Competition_Total_Clean_Sheets,Competition_Total_Goals_Conceded,Competition_Total_Minutes_Played,Competition_National_Appearances,Competition_National_Goals,Competition_National_Own_Goals,Competition_National_Assists,Competition_National_Yellow_Cards,Competition_National_Red_Cards,Competition_National_Substitutions_On,Competition_National_Substitutions_Off,Competition_National_Goals_Conceded,Competition_National_Clean_Sheets,Competition_National_Minutes_Played,Competition_International_Appearances,Competition_International_Goals,Competition_International_Own_Goals,Competition_International_Assists,Competition_International_Yellow_Cards,Competition_International_Red_Cards,Competition_International_Substitutions_On,Competition_International_Substitutions_Off,Competition_International_Clean_Sheets,Competition_International_Goals_Conceded,Competition_International_Minutes_Played,Competition_Nationalcup_Appearances,Competition_Nationalcup_Goals,Competition_Nationalcup_Own_Goals,Competition_Nationalcup_Assists,Competition_Nationalcup_Yellow_Cards,Competition_Nationalcup_Red_Cards,Competition_Nationalcup_Substitutions_On,Competition_Nationalcup_Substitutions_Off,Competition_Nationalcup_Clean_Sheets,Competition_Nationalcup_Goals_Conceded,Competition_Nationalcup_Minutes_Played
https://www.transfermarkt.com//tosin-adarabioyo/profil/spieler/258878,Chelsea FC,Premier League,Tosin Adarabioyo,€20.00m,24/09/1997 (28),London,England  Nigeria,"1,97 m",right,Defender - Centre-Back,WNRS,01/07/2024,30/06/2028,19,1,Na,Na,3,Na,6,2,,,1.223',11,Na,Na,Na,2,Na,4,1,,,705',4,Na,Na,Na,1,Na,1,1,,,239',1,1,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//benoit-badiashile/profil/spieler/463603,Chelsea FC,Premier League,Benoît Badiashile,€18.00m,26/03/2001 (24),Limoges,France  DR Congo,"1,94 m",left,Defender - Centre-Back,CANTERASPORT,05/01/2023,30/06/2030,15,Na,Na,Na,4,Na,4,4,,,950',8,Na,Na,Na,2,Na,2,3,,,471',4,Na,Na,Na,Na,Na,1,1,,,262',1,Na,Na,Na,1,Na,Na,Na,,,90'
https://www.transfermarkt.com//marc-cucurella/profil/spieler/284857,Chelsea FC,Premier League,Marc Cucurella,€50.00m,22/07/1998 (27),Alella,Spain,"1,73 m",left,Defender - Left-Back,Dupla Piqué & ...,05/08/2022,30/06/2028,33,1,Na,2,7,1,5,4,,,2.535',22,1,Na,2,4,1,2,3,,,1.754',7,Na,Na,Na,Na,Na,1,Na,,,560',,,,,,,,,,,
https://www.transfermarkt.com//jorrel-hato/profil/spieler/904802,Chelsea FC,Premier League,Jorrel Hato,€35.00m,07/03/2006 (19),Rotterdam,Netherlands  Curacao,"1,82 m",left,Defender - Left-Back,Football Mix B.V.,03/08/2025,30/06/2032,18,1,Na,1,2,Na,7,6,,,996',9,Na,Na,Na,2,Na,6,3,,,316',3,Na,Na,Na,Na,Na,Na,1,,,250',1,1,Na,Na,Na,Na,Na,1,,,85'
https://www.transfermarkt.com//caleb-wiley/profil/spieler/746833,Chelsea FC,Premier League,Caleb Wiley,€8.00m,22/12/2004 (21),"Atlanta, Georgia",United States,"1,80 m",left,Defender - Left-Back,Octagon,22/07/2024,30/06/2030,5,Na,Na,Na,Na,Na,2,3,,,222',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//reece-james/profil/spieler/472423,Chelsea FC,Premier League,Reece James,€50.00m,08/12/1999 (26),London,England,"1,80 m",right,Defender - Right-Back,Golden Gate Group,01/07/2019,30/06/2028,30,2,Na,6,5,Na,8,7,,,2.011',23,2,Na,4,4,Na,7,4,,,1.537',7,Na,Na,2,1,Na,1,3,,,474',,,,,,,,,,,
https://www.transfermarkt.com//malo-gusto/profil/spieler/620322,Chelsea FC,Premier League,Malo Gusto,€35.00m,19/05/2003 (22),Décines-Charpieu,France  Martinique,"1,78 m",right,Defender - Right-Back,Wasserman,29/01/2023,30/06/2030,31,2,Na,3,3,Na,9,11,,,1.968',21,2,Na,2,1,Na,7,6,,,1.319',6,Na,Na,1,1,Na,1,3,,,388',,,,,,,,,,,
https://www.transfermarkt.com//josh-acheampong/profil/spieler/1004708,Chelsea FC,Premier League,Josh Acheampong,€20.00m,05/05/2006 (19),London,England  Ghana,"1,90 m",right,Defender - Right-Back,,18/12/2024,30/06/2029,18,1,Na,Na,Na,Na,7,7,,,945',9,1,Na,Na,Na,Na,3,5,,,477',4,Na,Na,Na,Na,Na,3,Na,,,148',1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//moises-caicedo/profil/spieler/687626,Chelsea FC,Premier League,Moisés Caicedo,€110.00m,02/11/2001 (24),Santo Domingo,Ecuador,"1,78 m",right,Midfield - Defensive Midfield,AS1,14/08/2023,30/06/2031,31,5,Na,1,10,1,3,2,,,2.542',19,3,Na,1,7,1,1,1,,,1.596',8,2,Na,Na,1,Na,1,1,,,671',1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//romeo-lavia/profil/spieler/628451,Chelsea FC,Premier League,Roméo Lavia,€30.00m,06/01/2004 (22),Brussels,Belgium,"1,81 m",right,Midfield - Defensive Midfield,Elite Project Group ...,18/08/2023,30/06/2030,7,Na,Na,Na,Na,Na,3,4,,,240',4,Na,Na,Na,Na,Na,3,1,,,105',2,Na,Na,Na,Na,Na,Na,2,,,74',,,,,,,,,,,
https://www.transfermarkt.com//dario-essugo/profil/spieler/670717,Chelsea FC,Premier League,Dário Essugo,€20.00m,14/03/2005 (20),Lisboa,Portugal  Angola,"1,78 m",right,Midfield - Defensive Midfield,AS1,10/06/2025,30/06/2033,Na,Na,Na,Na,Na,Na,Na,Na,,,Na,Na,Na,Na,Na,Na,Na,Na,Na,,,Na,,,,,,,,,,,,Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//enzo-fernandez/profil/spieler/648195,Chelsea FC,Premier League,Enzo Fernández,€85.00m,17/01/2001 (25),San Martín,Argentina,"1,78 m",right,Midfield - Central Midfield,,31/01/2023,30/06/2032,36,11,Na,4,9,Na,4,8,,,2.866',23,8,Na,2,6,Na,1,4,,,1.968',8,2,Na,1,2,Na,1,3,,,598',1,1,Na,1,Na,Na,1,Na,,,21'
https://www.transfermarkt.com//andrey-santos/profil/spieler/743600,Chelsea FC,Premier League,Andrey Santos,€40.00m,03/05/2004 (21),Rio de Janeiro,Brazil,"1,80 m",right,Midfield - Central Midfield,Bertolucci Sports,01/01/2023,30/06/2030,28,1,Na,4,7,Na,14,7,,,1.378',17,Na,Na,Na,4,Na,11,4,,,637',5,Na,Na,2,2,Na,3,2,,,216',1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//cole-palmer/profil/spieler/568177,Chelsea FC,Premier League,Cole Palmer,€120.00m,06/05/2002 (23),Manchester,England  St. Kitts & Nevis,"1,85 m",left,Midfield - Attacking Midfield,CAA Base Ltd,01/09/2023,30/06/2033,16,5,Na,2,2,Na,4,7,,,1.014',13,4,Na,Na,2,Na,2,7,,,849',2,1,Na,2,Na,Na,1,Na,,,135',,,,,,,,,,,
https://www.transfermarkt.com//alejandro-garnacho/profil/spieler/811779,Chelsea FC,Premier League,Alejandro Garnacho,€45.00m,01/07/2004 (21),Madrid,Argentina  Spain,"1,80 m",right,Attack - Left Winger,#LEADERS,30/08/2025,30/06/2032,27,6,Na,3,1,Na,10,15,,,1.405',15,1,Na,3,1,Na,3,10,,,867',7,1,Na,Na,Na,Na,4,3,,,297',1,Na,Na,Na,Na,Na,Na,1,,,85'
https://www.transfermarkt.com//jamie-gittens/profil/spieler/670882,Chelsea FC,Premier League,Jamie Gittens,€40.00m,08/08/2004 (21),London,England  Barbados,"1,78 m",right,Attack - Left Winger,Elite Project Group ...,05/07/2025,30/06/2032,27,1,Na,5,1,Na,15,9,,,1.102',16,Na,Na,2,Na,Na,11,4,,,490',7,Na,Na,1,1,Na,4,2,,,320',1,Na,Na,Na,Na,Na,Na,1,,,66'
https://www.transfermarkt.com//mykhaylo-mudryk/profil/spieler/537860,Chelsea FC,Premier League,Mykhaylo Mudryk,,05/01/2001 (25),"Krasnograd, Kharkiv Oblast",Ukraine,"1,75 m",right,Attack - Left Winger,ProStar,15/01/2023,30/06/2031,150,22,Na,30,19,1,58,67,,,7.982',53,5,Na,6,6,Na,27,23,,,2.380',14,3,Na,2,4,Na,6,5,,,791',5,1,Na,Na,Na,Na,2,3,,,253'
https://www.transfermarkt.com//estevao/profil/spieler/1056993,Chelsea FC,Premier League,Estêvão,€80.00m,24/04/2007 (18),Franca,Brazil,"1,76 m",left,Attack - Right Winger,LINK SPORTS,14/07/2025,30/06/2033,30,6,Na,3,7,Na,15,12,,,1.342',18,2,Na,2,3,Na,9,9,,,679',7,3,Na,Na,1,Na,3,2,,,427',1,Na,Na,1,Na,Na,1,Na,,,24'
https://www.transfermarkt.com//pedro-neto/profil/spieler/487465,Chelsea FC,Premier League,Pedro Neto,€60.00m,09/03/2000 (25),Viana do Castelo,Portugal,"1,74 m",left,Attack - Right Winger,Gestifute,11/08/2024,30/06/2031,35,7,Na,4,4,Na,7,13,,,2.462',24,5,Na,3,2,Na,3,9,,,1.875',6,Na,Na,Na,1,Na,Na,4,,,434',1,1,Na,Na,Na,Na,1,Na,,,5'
https://www.transfermarkt.com//joao-pedro/profil/spieler/626724,Chelsea FC,Premier League,João Pedro,€65.00m,26/09/2001 (24),Ribeirão Preto,Brazil,"1,82 m",right,Attack - Centre-Forward,Promanager,02/07/2025,30/06/2033,33,12,Na,5,3,Na,7,14,,,2.341',24,9,Na,4,3,Na,4,12,,,1.735',6,3,Na,Na,Na,Na,2,1,,,390',Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//liam-delap/profil/spieler/610849,Chelsea FC,Premier League,Liam Delap,€35.00m,08/02/2003 (22),Winchester,England  Ireland,"1,86 m",right,Attack - Centre-Forward,CAA Stellar,04/06/2025,30/06/2031,21,2,Na,1,3,Na,10,9,,,941',15,1,Na,1,2,Na,6,7,,,689',3,1,Na,Na,Na,Na,2,1,,,146',1,Na,Na,Na,Na,Na,1,Na,,,21'
https://www.transfermarkt.com//marc-guiu/profil/spieler/938158,Chelsea FC,Premier League,Marc Guiu,€12.00m,04/01/2006 (20),Granollers,Spain,"1,87 m",right,Attack - Centre-Forward,IFM,01/07/2024,30/06/2029,14,3,Na,2,1,Na,8,5,,,550',9,Na,Na,1,1,Na,8,1,,,248',1,1,Na,Na,Na,Na,Na,1,,,45',1,1,Na,1,Na,Na,Na,1,,,69'
https://www.transfermarkt.com//giorgi-mamardashvili/profil/spieler/502676,Liverpool FC,Premier League,Giorgi Mamardashvili,€28.00m,29/09/2000 (25),Tiflis,Georgia,"1,97 m",left,Goalkeeper,Free Football,27/08/2024,30/06/2031,11,Na,Na,,Na,Na,1,Na,3,17,934',5,Na,Na,,Na,Na,Na,Na,10,1,450',4,Na,Na,,Na,Na,1,Na,2,5,304',1,Na,Na,,Na,Na,Na,Na,Na,1,90'
https://www.transfermarkt.com//alisson/profil/spieler/105470,Liverpool FC,Premier League,Alisson,€17.00m,02/10/1992 (33),Novo Hamburgo,Brazil,"1,93 m",right,Goalkeeper,NWS - Neis World ...,19/07/2018,30/06/2027,25,Na,Na,,Na,Na,Na,1,9,28,2.216',19,Na,Na,,Na,Na,Na,Na,23,6,1.710',5,Na,Na,,Na,Na,Na,1,3,3,416',Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na
https://www.transfermarkt.com//freddie-woodman/profil/spieler/226049,Liverpool FC,Premier League,Freddie Woodman,€3.00m,04/03/1997 (28),London,England,"1,88 m",right,Goalkeeper,,01/07/2025,30/06/2026,1,Na,Na,,Na,Na,Na,Na,Na,3,90',Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,,,,,,,,,,,
https://www.transfermarkt.com//harvey-davies/profil/spieler/706815,Liverpool FC,Premier League,Harvey Davies,€500k,03/09/2003 (22),Liverpool,England,"1,90 m",left,Goalkeeper,Unique Sports Group,01/07/2024,-,19,Na,Na,,1,Na,Na,Na,2,36,1.710',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//ibrahima-konate/profil/spieler/357119,Liverpool FC,Premier League,Ibrahima Konaté,€50.00m,25/05/1999 (26),Paris,France  Mali,"1,94 m",right,Defender - Centre-Back,CAA Stellar,01/07/2021,30/06/2026,31,2,Na,Na,6,Na,1,7,,,2.602',23,1,Na,Na,5,Na,Na,5,,,1.971',6,1,Na,Na,Na,Na,Na,2,,,511',1,Na,Na,Na,Na,Na,1,Na,,,30'
https://www.transfermarkt.com//giovanni-leoni/profil/spieler/1086619,Liverpool FC,Premier League,Giovanni Leoni,€25.00m,21/12/2006 (19),Roma,Italy,"1,96 m",right,Defender - Centre-Back,Excellence Sport,15/08/2025,30/06/2031,1,Na,Na,Na,Na,Na,Na,1,,,81',Na,Na,Na,Na,Na,Na,Na,Na,,,Na,Na,Na,Na,Na,Na,Na,Na,Na,,,Na,,,,,,,,,,,
https://www.transfermarkt.com//virgil-van-dijk/profil/spieler/139208,Liverpool FC,Premier League,Virgil van Dijk,€18.00m,08/07/1991 (34),Breda,Netherlands  Suriname,"1,95 m",right,Defender - Centre-Back,ROOF,01/01/2018,30/06/2027,34,3,Na,3,4,Na,Na,Na,,,3.060',24,1,Na,Na,3,Na,Na,Na,,,2.160',8,2,Na,3,1,Na,Na,Na,,,720',1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//joe-gomez/profil/spieler/256178,Liverpool FC,Premier League,Joe Gomez,€15.00m,23/05/1997 (28),London,England  The Gambia,"1,88 m",right,Defender - Centre-Back,Wasserman,01/07/2015,30/06/2027,17,Na,Na,2,3,Na,8,5,,,696',11,Na,Na,2,2,Na,7,3,,,283',3,Na,Na,Na,Na,Na,1,1,,,173',1,Na,Na,Na,1,Na,Na,1,,,60'
https://www.transfermarkt.com//rhys-williams/profil/spieler/503679,Liverpool FC,Premier League,Rhys Williams,€500k,03/02/2001 (25),Preston,England  Jamaica,"1,95 m",right,Defender - Centre-Back,CAA Stellar,01/07/2020,30/06/2026,4,Na,Na,Na,1,Na,Na,1,,,333',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//milos-kerkez/profil/spieler/730861,Liverpool FC,Premier League,Milos Kerkez,€40.00m,07/11/2003 (22),Vrbas,Hungary  Serbia,"1,80 m",left,Defender - Left-Back,LIAN Sports Group,01/07/2025,30/06/2030,31,1,Na,1,4,Na,6,9,,,2.091',23,1,Na,1,4,Na,3,8,,,1.632',5,Na,Na,Na,Na,Na,2,Na,,,276',Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//andrew-robertson/profil/spieler/234803,Liverpool FC,Premier League,Andrew Robertson,€12.00m,11/03/1994 (31),Glasgow,Scotland,"1,78 m",left,Defender - Left-Back,PLG,21/07/2017,30/06/2026,23,1,Na,1,1,Na,11,6,,,1.238',14,Na,Na,Na,Na,Na,10,3,,,541',5,1,Na,1,Na,Na,Na,2,,,444',1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//jeremie-frimpong/profil/spieler/484547,Liverpool FC,Premier League,Jeremie Frimpong,€38.00m,10/12/2000 (25),Amsterdam,Netherlands  Ghana,"1,72 m",right,Defender - Right-Back,Prolific Sports ...,01/07/2025,30/06/2030,19,2,Na,1,Na,Na,5,9,,,1.014',11,Na,Na,1,Na,Na,5,4,,,541',5,Na,Na,Na,Na,Na,Na,4,,,233',1,1,Na,Na,Na,Na,Na,1,,,60'
https://www.transfermarkt.com//conor-bradley/profil/spieler/624258,Liverpool FC,Premier League,Conor Bradley,€30.00m,09/07/2003 (22),Castlederg,Northern Ireland,"1,81 m",right,Defender - Right-Back,,01/07/2023,30/06/2029,21,Na,Na,2,7,Na,8,9,,,1.209',15,Na,Na,2,5,Na,3,9,,,933',5,Na,Na,Na,2,Na,4,Na,,,243',,,,,,,,,,,
https://www.transfermarkt.com//ryan-gravenberch/profil/spieler/478573,Liverpool FC,Premier League,Ryan Gravenberch,€90.00m,16/05/2002 (23),Amsterdam,Netherlands  Suriname,"1,90 m",right,Midfield - Defensive Midfield,Team Raiola,01/09/2023,30/06/2028,30,4,Na,4,5,Na,1,3,,,2.559',22,4,Na,2,4,Na,Na,2,,,1.940',7,Na,Na,2,1,Na,Na,1,,,602',1,Na,Na,Na,Na,Na,1,Na,,,17'
https://www.transfermarkt.com//stefan-bajcetic/profil/spieler/864799,Liverpool FC,Premier League,Stefan Bajcetic,€7.00m,22/10/2004 (21),Vigo,Spain  Serbia,"1,85 m",right,Midfield - Defensive Midfield,ROOF,01/07/2022,30/06/2027,91,5,Na,3,17,Na,28,39,,,5.544',12,Na,Na,Na,3,Na,6,5,,,612',10,Na,Na,Na,Na,Na,8,2,,,310',2,Na,Na,Na,1,Na,Na,2,,,159'
https://www.transfermarkt.com//wataru-endo/profil/spieler/146310,Liverpool FC,Premier League,Wataru Endo,€5.00m,09/02/1993 (32),"Yokohama, Kanagawa",Japan,"1,78 m",right,Midfield - Defensive Midfield,Universal Sports ...,18/08/2023,30/06/2027,11,Na,Na,1,1,Na,9,Na,,,386',7,Na,Na,1,1,Na,7,Na,,,101',1,Na,Na,Na,Na,Na,1,Na,,,86',Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//alexis-mac-allister/profil/spieler/534033,Liverpool FC,Premier League,Alexis Mac Allister,€85.00m,24/12/1998 (27),Santa Rosa,Argentina  Italy,"1,76 m",right,Midfield - Central Midfield,,01/07/2023,30/06/2028,34,3,Na,4,5,Na,8,13,,,2.238',23,Na,Na,2,4,Na,4,10,,,1.555',8,3,Na,Na,1,Na,3,1,,,509',1,Na,Na,2,Na,Na,Na,1,,,88'
https://www.transfermarkt.com//curtis-jones/profil/spieler/433188,Liverpool FC,Premier League,Curtis Jones,€40.00m,30/01/2001 (25),Liverpool,England,"1,85 m",right,Midfield - Central Midfield,Wasserman,01/07/2020,30/06/2027,30,Na,Na,1,3,Na,13,8,,,1.692',21,Na,Na,1,1,Na,11,6,,,1.092',6,Na,Na,Na,2,Na,2,Na,,,382',1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//trey-nyoni/profil/spieler/1045123,Liverpool FC,Premier League,Trey Nyoni,€6.00m,30/06/2007 (18),Leicester,England  Zimbabwe,"1,80 m",right,Midfield - Central Midfield,SEG,01/07/2025,30/06/2026,12,Na,Na,Na,Na,Na,4,Na,,,747',2,Na,Na,Na,Na,Na,2,Na,,,2',1,Na,Na,Na,Na,Na,1,Na,,,23',1,Na,Na,Na,Na,Na,1,Na,,,2'
https://www.transfermarkt.com//florian-wirtz/profil/spieler/598577,Liverpool FC,Premier League,Florian Wirtz,€110.00m,03/05/2003 (22),Pulheim,Germany,"1,77 m",right,Midfield - Attacking Midfield,Relatives,01/07/2025,30/06/2030,32,6,Na,8,2,Na,6,20,,,2.307',23,4,Na,3,1,Na,4,15,,,1.683',7,1,Na,3,Na,Na,1,4,,,510',1,1,Na,1,Na,Na,1,Na,,,30'
https://www.transfermarkt.com//dominik-szoboszlai/profil/spieler/451276,Liverpool FC,Premier League,Dominik Szoboszlai,€85.00m,25/10/2000 (25),Székesfehérvár,Hungary,"1,87 m",right,Midfield - Attacking Midfield,EM Sports Consulting,02/07/2023,30/06/2028,33,8,Na,7,5,Na,Na,2,,,2.948',23,3,Na,2,5,Na,Na,1,,,2.063',8,4,Na,4,Na,Na,Na,1,,,705',1,1,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//cody-gakpo/profil/spieler/434675,Liverpool FC,Premier League,Cody Gakpo,€70.00m,07/05/1999 (26),Eindhoven,Netherlands  Togo,"1,93 m",right,Attack - Left Winger,SEG,01/01/2023,30/06/2030,31,7,Na,4,1,Na,6,12,,,2.149',22,5,Na,3,1,Na,4,8,,,1.589',7,2,Na,1,Na,Na,2,4,,,380',1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//rio-ngumoha/profil/spieler/1108466,Liverpool FC,Premier League,Rio Ngumoha,€15.00m,29/08/2008 (17),London,England  Nigeria,"1,70 m",right,Attack - Left Winger,,01/07/2025,30/06/2028,14,1,Na,Na,Na,Na,10,4,,,394',8,1,Na,Na,Na,Na,8,Na,,,76',2,Na,Na,Na,Na,Na,2,Na,,,39',1,Na,Na,Na,Na,Na,Na,1,,,73'
https://www.transfermarkt.com//mohamed-salah/profil/spieler/148455,Liverpool FC,Premier League,Mohamed Salah,€30.00m,15/06/1992 (33),"Nagrig, Basyoun",Egypt,"1,75 m",left,Attack - Right Winger,,01/07/2017,30/06/2027,24,6,Na,6,2,Na,4,3,,,1.942',16,4,Na,5,1,Na,2,3,,,1.358',7,2,Na,1,Na,Na,2,Na,,,494',,,,,,,,,,,
https://www.transfermarkt.com//federico-chiesa/profil/spieler/341092,Liverpool FC,Premier League,Federico Chiesa,€18.00m,25/10/1997 (28),Genova,Italy,"1,75 m",right,Attack - Right Winger,LIAN Sports Group,29/08/2024,30/06/2028,24,3,Na,3,3,Na,20,2,,,554',17,2,Na,1,2,Na,16,1,,,237',4,1,Na,Na,Na,Na,4,Na,,,77',1,Na,Na,Na,Na,Na,Na,1,,,60'
https://www.transfermarkt.com//alexander-isak/profil/spieler/349066,Liverpool FC,Premier League,Alexander Isak,€120.00m,21/09/1999 (26),Solna,Sweden  Eritrea,"1,92 m",right,Attack - Centre-Forward,Universal Twenty Two,01/09/2025,30/06/2031,16,3,Na,1,Na,Na,6,11,,,781',10,2,Na,1,Na,Na,4,7,,,508',5,Na,Na,Na,Na,Na,2,3,,,228',,,,,,,,,,,
https://www.transfermarkt.com//hugo-ekitike/profil/spieler/709726,Liverpool FC,Premier League,Hugo Ekitiké,€85.00m,20/06/2002 (23),Reims,France  Cameroon,"1,90 m",right,Attack - Centre-Forward,OSA,23/07/2025,30/06/2031,32,15,Na,4,1,Na,9,19,,,2.035',21,10,Na,2,Na,Na,6,12,,,1.343',8,2,Na,1,1,Na,1,6,,,550',1,1,Na,1,Na,Na,1,Na,,,30'
https://www.transfermarkt.com//guglielmo-vicario/profil/spieler/286047,Tottenham Hotspur,Premier League,Guglielmo Vicario,€30.00m,07/10/1996 (29),Udine,Italy,"1,94 m",right,Goalkeeper,GG11,01/07/2023,30/06/2028,34,Na,Na,,2,Na,Na,Na,13,44,3.060',24,Na,Na,,1,Na,Na,Na,33,7,2.160',8,Na,Na,,1,Na,Na,Na,6,7,720',1,Na,Na,,Na,Na,Na,Na,Na,2,90'
https://www.transfermarkt.com//antonin-kinsky/profil/spieler/725912,Tottenham Hotspur,Premier League,Antonín Kinský,€13.00m,13/03/2003 (22),Praha,Czech Republic,"1,90 m",right,Goalkeeper,,05/01/2025,30/06/2029,2,Na,Na,,Na,Na,Na,Na,1,2,180',Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na
https://www.transfermarkt.com//brandon-austin/profil/spieler/428016,Tottenham Hotspur,Premier League,Brandon Austin,€500k,08/01/1999 (27),Hemel Hempstead,England  United States,"1,88 m",right,Goalkeeper,Unique Sports Group,01/08/2021,30/06/2029,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,,,,,,,,,,,
https://www.transfermarkt.com//micky-van-de-ven/profil/spieler/557459,Tottenham Hotspur,Premier League,Micky van de Ven,€65.00m,19/04/2001 (24),Wormer,Netherlands,"1,93 m",left,Defender - Centre-Back,Team Raiola,08/08/2023,30/06/2029,30,7,Na,1,9,Na,Na,1,,,2.690',22,4,Na,1,6,Na,Na,1,,,1.970',6,2,Na,Na,3,Na,Na,Na,,,540',1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//cristian-romero/profil/spieler/355915,Tottenham Hotspur,Premier League,Cristian Romero,€60.00m,27/04/1998 (27),Córdoba,Argentina,"1,85 m",right,Defender - Centre-Back,Ciro Palermo,30/08/2022,30/06/2029,27,6,Na,4,8,Na,1,5,,,2.297',20,4,Na,1,8,Na,1,4,,,1.684',6,1,Na,3,Na,Na,Na,1,,,523',,,,,,,,,,,
https://www.transfermarkt.com//radu-dragusin/profil/spieler/568559,Tottenham Hotspur,Premier League,Radu Drăgușin,€22.00m,03/02/2002 (24),Bucharest,Romania,"1,91 m",right,Defender - Centre-Back,GG11,11/01/2024,30/06/2030,3,Na,Na,Na,Na,Na,2,Na,,,96',3,Na,Na,Na,Na,Na,2,Na,,,96',,,,,,,,,,,,Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//kevin-danso/profil/spieler/263236,Tottenham Hotspur,Premier League,Kevin Danso,€22.00m,19/09/1998 (27),Voitsberg,Austria,"1,90 m",right,Defender - Centre-Back,HD,01/07/2025,30/06/2030,23,Na,Na,Na,5,Na,7,3,,,1.398',13,Na,Na,Na,4,Na,5,3,,,660',6,Na,Na,Na,Na,Na,2,Na,,,378',1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//ben-davies/profil/spieler/192765,Tottenham Hotspur,Premier League,Ben Davies,€5.00m,24/04/1993 (32),Neath,Wales,"1,81 m",left,Defender - Centre-Back,CAA Stellar,23/07/2014,30/06/2026,5,1,Na,Na,1,Na,2,2,,,250',3,1,Na,Na,1,Na,1,2,,,138',1,Na,Na,Na,Na,Na,1,Na,,,22',1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//destiny-udogie/profil/spieler/556385,Tottenham Hotspur,Premier League,Destiny Udogie,€40.00m,28/11/2002 (23),Verona,Italy  Nigeria,"1,88 m",left,Defender - Left-Back,Elite Project Group ...,16/08/2022,30/06/2030,19,Na,Na,1,1,Na,9,4,,,1.045',12,Na,Na,1,1,Na,5,2,,,742',6,Na,Na,Na,Na,Na,3,2,,,287',Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//djed-spence/profil/spieler/483348,Tottenham Hotspur,Premier League,Djed Spence,€32.00m,09/08/2000 (25),London,England  Jamaica,"1,84 m",right,Defender - Left-Back,CAA Base Ltd,19/07/2022,30/06/2029,32,Na,Na,Na,3,Na,6,9,,,2.306',20,Na,Na,Na,3,Na,3,5,,,1.511',8,Na,Na,Na,Na,Na,2,3,,,533',1,Na,Na,Na,Na,Na,1,Na,,,7'
https://www.transfermarkt.com//souza/profil/spieler/1086258,Tottenham Hotspur,Premier League,Souza,€5.00m,16/06/2006 (19),Mauá,Brazil,"1,83 m",left,Defender - Left-Back,Bertolucci Sports,22/01/2026,30/06/2031,Na,Na,Na,Na,Na,Na,Na,Na,,,Na,Na,Na,Na,Na,Na,Na,Na,Na,,,Na,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//pedro-porro/profil/spieler/553875,Tottenham Hotspur,Premier League,Pedro Porro,€40.00m,13/09/1999 (26),Don Benito,Spain,"1,73 m",right,Defender - Right-Back,CAA Base Ltd,01/07/2023,30/06/2028,34,Na,Na,5,8,Na,2,7,,,2.785',23,Na,Na,2,5,Na,2,5,,,1.824',7,Na,Na,2,1,Na,Na,1,,,608',1,Na,Na,Na,1,Na,Na,1,,,83'
